km,price
231904,-703.0400000000009
47775,35184.25
162013,29685.87
12587,833.1299999999992
48661,-1036.6100000000006
52818,18902.82
66258,16513.42
13397,27665.03
242756,5329.4400000000005
149525,37718.75
198176,1786.2399999999998
34978,37059.22
215713,18217.87
208457,8943.43
127343,25492.57
90639,25353.61
153294,30727.059999999998
24820,-3414.2000000000007
65338,18129.620000000003
140144,29292.559999999998
197222,46207.78
202916,40558.84
69006,44099.94
61689,20908.11
128726,50538.74
62376,48729.24
179936,26634.64
59711,45559.89
135838,6410.619999999999
128828,8731.72
172479,1770.2099999999991
153246,41858.54
178547,3466.5300000000007
31562,17396.379999999997
182556,-838.5599999999995
92859,35723.41
132337,33989.63
181064,20225.36
126010,3393.8999999999996
16986,4517.139999999999
119311,31195.89
138183,13315.17
58265,32268.35
210613,33463.869999999995
242698,-1627.9799999999996
228119,42709.81
47796,-3839.959999999999
190876,18452.239999999998
20626,45563.74
76088,3598.120000000001
17663,38567.37
220878,27214.22
7063,41637.37
160608,-1097.08
234080,-4895.799999999999
53773,48189.270000000004
165944,28241.559999999998
216140,39861.6
112346,14212.54
95481,33712.19
197740,27244.6
184732,29090.68
58809,48516.91
74912,14507.88
60134,28320.66
56400,13743.0
80357,812.4300000000003
136896,38024.04
23127,33483.729999999996
61411,43167.89
176524,14416.76
141458,33220.42
214930,3003.7000000000007
101750,18720.5
126270,52135.3
50541,48043.59
222994,16510.059999999998
23468,56087.32
169415,48926.85
87085,15036.15
210697,35659.03
238585,12457.15
233286,21703.14
246112,23465.88
92280,29946.2
207808,15764.92
145072,33097.28
195000,36963.0
75101,2879.99
86299,31499.010000000002
194304,23889.96
176049,36859.51
88915,30590.85
14721,4148.790000000001
90030,31660.7
101650,2039.5
122615,7138.85
104976,43190.24
240603,11093.97
19111,4909.889999999999
40472,27278.28
115282,-1672.8199999999997
22116,22704.84
21568,4257.32
173029,28653.71
117090,48967.1
165754,37381.46
46409,10818.91
61484,23343.16
39803,27808.97
87159,52188.41
103103,15067.97
138044,39323.56
240915,19162.85
77728,34686.72
225557,23413.43
97686,12666.14
19179,44435.21
28157,40766.43
88134,16527.66
20215,43408.85
81428,12298.72
218137,12419.630000000001
51034,11788.66
239894,30009.059999999998
35685,43594.15
51937,27041.629999999997
93686,12347.14
238580,39394.2
221631,22815.690000000002
184204,25635.96
6713,51213.87
101229,36042.71
30021,24302.79
31193,25748.07
146436,37499.64
132612,9290.88
106662,4794.379999999999
95891,4951.09
50861,14102.39
143177,15857.23
164960,11756.4
12342,55216.58
157685,-7891.85
26438,24037.620000000003
223994,2683.0599999999995
198892,18373.08
27609,35855.91
197675,23002.25
75246,11839.54
82078,2519.2199999999993
52454,20944.46
75980,22474.2
67938,25463.620000000003
17413,6661.870000000001
205099,43935.01
177987,33519.13
139315,-1687.1499999999996
119485,-8223.85
181476,22189.239999999998
128156,191.4400000000005
27320,-464.2000000000007
179156,4219.4400000000005
146753,15855.47
190187,29676.129999999997
93927,38918.729999999996
116925,20275.75
171373,32117.27
175057,29163.43
47746,19823.54
112722,30049.78
133367,30358.33
29146,14458.54
221032,11487.68
24588,34635.12
52374,-530.7399999999998
173578,39725.22
38098,5745.02
167249,5623.51
19163,42672.37
248249,25179.510000000002
189844,39837.56
117011,1393.8899999999994
47241,50573.59
12420,42068.8
192898,19917.02
216254,21782.46
99692,47507.08
247690,47622.1
94718,-967.1800000000003
39933,37782.67
70333,1132.67
116072,8193.28
7586,44288.14
14668,34156.32
74202,-5105.02
187945,21149.55
61726,43929.74
138377,36451.229999999996
162781,-3815.8099999999995
241985,1439.1499999999996
99465,30809.35
186063,9742.369999999999
21947,4100.530000000001
114662,-5199.620000000001
129154,42976.46
19528,23622.72
179690,35755.1
157329,4352.709999999999
134359,16928.41
72555,15156.45
84393,17534.07
13138,-930.3799999999992
37082,22397.18
218915,-1387.1499999999996
44908,30025.92
41782,27900.18
39088,30246.120000000003
127531,18053.690000000002
127906,16900.940000000002
167606,27083.940000000002
6021,19963.79
192307,43726.93
160146,14088.54
29132,21827.68
149753,-9747.53
76772,27731.28
50825,-3283.25
17174,32483.260000000002
169176,15108.24
36324,45987.76
233177,-8615.77
198484,40228.16
100839,39524.61
171260,27611.4
84014,26831.86
85794,19902.059999999998
244584,43901.16
123596,31447.04
11601,7879.99
35207,5679.93
142896,1805.0400000000009
193355,16180.45
203466,23994.34
185087,7796.129999999999
146602,-3314.0200000000004
172096,51020.04
190719,35750.81
93601,34485.99
200169,32449.309999999998
116975,33541.25
33635,14611.65
241000,31305.0
64013,24989.870000000003
187309,34972.91
62280,45068.2
42879,14717.21
61646,50632.54
186990,37404.1
129036,34301.64
183639,11373.61
66544,30889.559999999998
248382,12945.18
181360,13168.4
149481,9218.19
24113,13251.87
242004,29192.96
194348,31259.52
108841,14002.59
95097,36615.03
55417,40623.83
205094,29256.059999999998
194541,26990.59
20363,4847.370000000001
220474,33601.26
200469,29186.309999999998
157384,24839.16
34197,26048.03
245537,22710.63
234677,-812.7700000000004
207285,19204.15
161216,3924.84
191672,42353.28
42083,27369.17
45557,32183.43
107216,12480.84
204314,35351.86
115227,18463.73
101200,31632.0
247195,20588.05
189884,10970.16
7319,3903.8099999999995
211078,23055.22
191521,34516.79
58178,43047.22
116160,-3056.6000000000004
150836,22161.64
91794,-9965.94
165131,3928.6900000000005
151836,8139.639999999999
213243,6055.57
206593,54813.07
121641,-3302.41
48983,17648.17
56140,15265.6
165069,13786.31
198152,6438.48
14194,16525.059999999998
68389,46205.11
27560,39003.4
125406,35546.94
779,-4179.790000000001
144606,40783.94
35634,45672.66
124502,24825.98
13025,48903.75
204367,52258.33
50655,40388.45
192646,10728.54
228256,25492.440000000002
203148,-5896.48
131802,2147.9799999999996
229796,23073.04
151940,32986.6
221934,13535.66
84912,31743.879999999997
208896,33042.04
155003,22758.97
109756,11255.44
235382,-4697.82
107922,32058.78
120832,3524.6800000000003
217078,54620.22
164213,22678.87
125973,10885.27
182747,40575.53
141572,11101.28
168855,36730.45
127360,195.39999999999964
243826,25065.739999999998
244651,52241.49
139264,36247.36
134230,24225.7
224496,44392.04
74415,36072.85
119466,17639.34
101960,41842.4
67762,14504.38
106349,47808.51
136665,47294.35
77232,23850.68
48004,17832.96
186888,30876.12
129230,35673.7
221619,20175.809999999998
216284,24800.16
237726,3480.74
217921,39911.79
103116,34246.84
67138,54494.62
140288,-8166.880000000001
155092,13085.08
23836,26590.64
150221,25936.79
197439,45992.61
77727,42847.729999999996
14035,21854.65
195642,31315.58
127696,34446.04
127414,39145.86
90145,-1439.4500000000007
205111,27720.89
44317,22769.83
213837,25659.63
238364,28153.36
92029,32158.71
89644,11827.56
53643,27138.57
153474,42199.26
11747,9767.53
213385,16657.15
20623,21496.77
110319,43219.81
212918,-122.18000000000029
247557,16892.43
203739,7290.610000000001
209811,35589.89
151826,51680.74
80998,16030.02
246114,1404.8600000000006
212143,12224.57
153396,32993.04
149290,44438.1
227367,34219.33
80543,35387.57
48686,267.1399999999994
162577,36605.229999999996
134771,17389.29
184111,-2193.1100000000006
6670,2765.2999999999993
66026,17347.739999999998
80650,40023.5
64652,6979.48
222594,37707.06
38136,7388.639999999999
188238,17086.62
135733,-5900.33
153284,16527.16
60439,25791.61
58748,29454.52
247469,24576.309999999998
70294,40806.06
174999,23769.010000000002
44505,815.9500000000007
96660,26124.4
196136,27856.64
154206,20824.940000000002
206650,41148.5
90028,24422.72
52888,47276.12
77725,26385.75
228407,38579.93
153991,43669.09
80612,32086.879999999997
219122,30232.78
112960,9681.4
17786,22131.14
225516,3540.84
159500,29489.0
77126,17809.739999999998
243575,2808.25
214250,26337.5
176233,31387.67
106980,34548.2
165968,7928.32
228424,46135.76
135618,9110.82
34380,34675.2
159360,35209.4
219735,14970.65
151083,42043.17
86851,-330.5100000000002
104432,7084.68
175511,10725.89
62172,31668.28
106648,40359.520000000004
10428,52467.72
134801,34182.99
188816,15680.84
67513,45023.87
51754,31355.46
160562,20765.379999999997
17887,25999.129999999997
147027,21233.73
98153,46406.47
137402,6869.98
150908,12892.92
